Date,Close,Risk Free Rate
1901-11-26,3.9594977859645595,2.172888888888889
1901-11-27,3.973296748877155,2.1732
1901-11-29,3.9619916411603393,2.173511111111111
1901-11-30,3.9424492305900767,2.1738222222222223
1901-12-02,3.8991040851657606,2.1741333333333333
1901-12-03,3.917927511450281,2.1744444444444446
1901-12-04,3.9507622066935277,2.1747555555555556
1901-12-05,3.9522991660708526,2.175066666666667
1901-12-06,3.8945024369087324,2.175377777777778
1901-12-07,3.8585266924690425,2.175688888888889
1901-12-09,3.876122841988329,2.176
1901-12-10,3.862392950403805,2.176311111111111
1901-12-11,3.8317519250037457,2.1766222222222225
1901-12-12,3.7907894568785045,2.1769333333333334
1901-12-13,3.8079732137948055,2.1772444444444448
1901-12-14,3.8189745572086937,2.1775555555555557
1901-12-16,3.820901338986365,2.1778666666666666
1901-12-17,3.8488299444021616,2.178177777777778
1901-12-18,3.866861437775262,2.178488888888889
1901-12-19,3.8630175013017247,2.1788000000000003
1901-12-20,3.8905555182334335,2.179111111111111
1901-12-21,3.8933225924767303,2.179422222222222
1901-12-23,3.8659351259377415,2.1797333333333335
1901-12-24,3.8529982710875927,2.1800444444444445
1901-12-26,3.8966698047770736,2.180355555555556
1901-12-27,3.92589104297652,2.1806666666666668
1901-12-28,3.941894657392426,2.180977777777778
1901-12-30,3.9339234706418087,2.181288888888889
1901-12-31,3.9701971111853696,2.1816
1902-01-02,3.993002830865644,2.1819111111111114
1902-01-03,3.972380283230868,2.1822222222222223
1902-01-04,3.974919939442517,2.1825333333333337
1902-01-06,3.991527666010643,2.1828444444444446
1902-01-07,3.9543451032343353,2.183155555555556
1902-01-08,3.970954256518229,2.183466666666667
1902-01-09,3.945763430361565,2.183777777777778
1902-01-10,3.9313291513167146,2.184088888888889
1902-01-11,3.9413175916151557,2.1844
1902-01-13,3.9057630782302697,2.1847111111111115
1902-01-14,3.8639887102439805,2.1850222222222224
1902-01-15,3.8909525066614825,2.185333333333334
1902-01-16,3.8980411551081904,2.1856444444444447
1902-01-17,3.9337141901117683,2.1859555555555557
1902-01-18,3.918437723446303,2.186266666666667
1902-01-20,3.9044004241011923,2.186577777777778
1902-01-21,3.904863597545789,2.1868888888888893
1902-01-22,3.907399137047207,2.1872000000000003
1902-01-23,3.9273437861024134,2.1875111111111116
1902-01-24,3.923249642415224,2.1878222222222226
1902-01-25,3.9075461631643753,2.1881333333333335
1902-01-27,3.91630230425097,2.188444444444445
1902-01-28,3.9640413579736804,2.188755555555556
1902-01-29,3.9466781772758086,2.189066666666667
1902-01-30,3.9645673982121807,2.189377777777778
1902-01-31,3.9716751879170498,2.1896888888888895
1902-02-01,3.970101326516512,2.1900000000000004
1902-02-03,3.9569087932399647,2.190454545454546
1902-02-04,3.963632485715975,2.1909090909090914
1902-02-05,3.989034330473826,2.191363636363637
1902-02-06,4.013612480570017,2.191818181818182
1902-02-07,4.019930422650324,2.1922727272727274
1902-02-08,4.011302560839344,2.192727272727273
1902-02-10,4.017206510557031,2.1931818181818183
1902-02-11,4.021035023138921,2.193636363636364
1902-02-13,3.994959128004083,2.1940909090909093
1902-02-14,4.001693544747849,2.194545454545455
1902-02-15,3.9997052175595647,2.1950000000000003
1902-02-17,4.018907116645317,2.1954545454545453
1902-02-18,4.00445323202622,2.195909090909091
1902-02-19,4.021998057384646,2.1963636363636363
1902-02-20,3.9605705981682457,2.196818181818182
1902-02-21,3.9743729038049627,2.1972727272727273
1902-02-24,3.9806946548992665,2.1977272727272728
1902-02-25,3.9969977035925397,2.1981818181818182
1902-02-26,3.979618871777254,2.1986363636363633
1902-02-27,3.983447776797188,2.1990909090909088
1902-02-28,3.966478403080825,2.1995454545454542
1902-03-01,3.9719229046648485,2.1999999999999997
1902-03-03,3.990266946891264,2.2004166666666665
1902-03-04,3.968250363992724,2.200833333333333
1902-03-05,3.985765540827897,2.20125
1902-03-06,4.024095964759947,2.201666666666666
1902-03-07,4.004157086638328,2.202083333333333
1902-03-08,4.002531513265641,2.2024999999999997
1902-03-10,3.976339861907176,2.2029166666666664
1902-03-11,3.979707935379922,2.203333333333333
1902-03-12,3.9826601964323283,2.20375
1902-03-13,3.992277239798945,2.2041666666666666
1902-03-14,4.006478283233698,2.2045833333333333
1902-03-15,4.0215159126449675,2.205
1902-03-17,4.031556948476115,2.2054166666666664
1902-03-18,4.042016938166277,2.205833333333333
1902-03-19,4.052479410295225,2.20625
1902-03-20,4.065861623589028,2.2066666666666666
1902-03-21,4.088834264515945,2.2070833333333333
1902-03-22,4.083463697533339,2.2075
1902-03-24,4.088098137154061,2.2079166666666667
1902-03-25,4.0710504759151185,2.208333333333333
1902-03-26,4.072348443122569,2.2087499999999998
1902-03-27,4.066556051049884,2.2091666666666665
1902-03-31,4.077864446303959,2.2095833333333332
1902-04-01,4.070398808586078,2.21
1902-04-02,4.072110120542317,2.210384615384615
1902-04-03,4.1038649588193215,2.210769230769231
1902-04-04,4.112257479913392,2.211153846153846
1902-04-05,4.1110522947391015,2.2115384615384617
1902-04-07,4.084384838172225,2.211923076923077
1902-04-08,4.100292000059681,2.212307692307692
1902-04-09,4.115785070533107,2.2126923076923077
1902-04-10,4.085351015422909,2.213076923076923
1902-04-11,4.09124098270616,2.213461538461538
1902-04-12,4.1025615633979085,2.213846153846154
1902-04-14,4.118479619479937,2.214230769230769
1902-04-15,4.143173317253262,2.2146153846153847
1902-04-16,4.153250047454534,2.215
1902-04-17,4.18422095172269,2.215384615384615
1902-04-18,4.200990592002174,2.2157692307692307
1902-04-19,4.2043905737165845,2.216153846153846
1902-04-21,4.178533271374615,2.2165384615384616
1902-04-22,4.1463996341977545,2.2169230769230768
1902-04-23,4.153975224797994,2.217307692307692
1902-04-24,4.204200227130989,2.2176923076923076
1902-04-25,4.20132971933591,2.218076923076923
1902-04-26,4.2038951713005295,2.218461538461538
1902-04-28,4.213989684497148,2.2188461538461537
1902-04-29,4.2370538132380435,2.219230769230769
1902-04-30,4.222471689893084,2.2196153846153845
1902-05-01,4.239964666252021,2.2199999999999998
1902-05-02,4.165823917246853,2.2203999999999997
1902-05-03,4.1866627372516385,2.2207999999999997
1902-05-05,4.163144278944063,2.2211999999999996
1902-05-06,4.2245840811596995,2.2215999999999996
1902-05-07,4.19855358212922,2.2219999999999995
1902-05-08,4.2089367250965,2.2224
1902-05-09,4.192110358112244,2.2228
1902-05-10,4.16314006083502,2.2232
1902-05-12,4.12495377757387,2.2236
1902-05-13,4.155433591387563,2.2239999999999998
1902-05-14,4.164561119997721,2.2243999999999997
1902-05-15,4.177459301229927,2.2247999999999997
1902-05-16,4.122927284613582,2.2251999999999996
1902-05-17,4.101895938039963,2.2255999999999996
1902-05-19,4.092590083922359,2.226
1902-05-20,4.128528052898444,2.2264
1902-05-21,4.151064566938746,2.2268
1902-05-22,4.1585208277157255,2.2272
1902-05-23,4.176034972848615,2.2276
1902-05-24,4.182656195613351,2.2279999999999998
1902-05-26,4.158683839398276,2.2283999999999997
1902-05-27,4.15650272854405,2.2287999999999997
1902-05-28,4.156417223345062,2.2291999999999996
1902-05-29,4.170584490205612,2.2295999999999996
1902-06-02,4.16534260171943,2.2299999999999995
1902-06-03,4.15967952092792,2.2304
1902-06-04,4.156531178346516,2.2308
1902-06-05,4.130313145390893,2.2312
1902-06-06,4.134290341927538,2.2316
1902-06-07,4.137429626706745,2.2319999999999998
1902-06-09,4.142667730826432,2.2323999999999997
1902-06-10,4.170569959155802,2.2327999999999997
1902-06-11,4.179172295912699,2.2331999999999996
1902-06-12,4.1730841971169355,2.2335999999999996
1902-06-13,4.193445628762486,2.234
1902-06-14,4.200795181384188,2.2344
1902-06-16,4.204367237549639,2.2348
1902-06-17,4.20878026152695,2.2352
1902-06-18,4.22033642974189,2.2356
1902-06-19,4.1898775382421976,2.2359999999999998
1902-06-20,4.191768549685993,2.2363999999999997
1902-06-21,4.189877343481191,2.2367999999999997
1902-06-23,4.173692804989573,2.2371999999999996
1902-06-24,4.148253431852966,2.2375999999999996
1902-06-25,4.153503165092503,2.2379999999999995
1902-06-26,4.167586151595585,2.2384
1902-06-27,4.166530621097276,2.2388
1902-06-28,4.178516182125657,2.2392
1902-06-30,4.180827856663786,2.2396
1902-07-01,4.188167001335599,2.2399999999999998
1902-07-02,4.203083696589471,2.2403999999999997
1902-07-03,4.2255816627803116,2.2407999999999997
1902-07-07,4.243876016762058,2.2411999999999996
1902-07-08,4.243649090648761,2.2415999999999996
1902-07-09,4.237105080633189,2.242
1902-07-10,4.246985283320354,2.2424
1902-07-11,4.257289440357184,2.2428
1902-07-12,4.26211945686411,2.2432
1902-07-14,4.287176578925857,2.2436
1902-07-15,4.292012207879988,2.2439999999999998
1902-07-16,4.323824295792494,2.2443999999999997
1902-07-17,4.336254117033445,2.2447999999999997
1902-07-18,4.354168607560121,2.2452
1902-07-19,4.363233240172157,2.2456
1902-07-21,4.34109213775871,2.246
1902-07-22,4.360701843194598,2.2464
1902-07-23,4.379051801142244,2.2468
1902-07-24,4.3822179807102355,2.2472
1902-07-25,4.406061753949508,2.2476
1902-07-26,4.408810381159101,2.2479999999999998
1902-07-28,4.401429276784975,2.2484
1902-07-29,4.366605734245102,2.2488
1902-07-30,4.380327480864558,2.2492
1902-07-31,4.3644931602061945,2.2496
1902-08-01,4.36469274224342,2.25
1902-08-02,4.352220320968692,2.250408163265306
1902-08-04,4.357487937572312,2.2508163265306123
1902-08-05,4.368671990612541,2.251224489795918
1902-08-06,4.382817438470146,2.2516326530612245
1902-08-07,4.399080007798945,2.2520408163265304
1902-08-08,4.397593684352309,2.2524489795918368
1902-08-11,4.362708139059245,2.2528571428571427
1902-08-12,4.362484456780514,2.253265306122449
1902-08-13,4.377907272722983,2.253673469387755
1902-08-14,4.397986669512393,2.2540816326530613
1902-08-15,4.381693134155945,2.254489795918367
1902-08-16,4.376394916009358,2.2548979591836735
1902-08-18,4.367710085338392,2.2553061224489794
1902-08-19,4.386106568238546,2.255714285714286
1902-08-20,4.3985825350785746,2.2561224489795917
1902-08-21,4.3589954179366535,2.256530612244898
1902-08-22,4.385018745124461,2.256938775510204
1902-08-23,4.388184415442817,2.2573469387755103
1902-08-25,4.4108310829507325,2.257755102040816
1902-08-26,4.406800591530878,2.2581632653061225
1902-08-27,4.412088437469245,2.2585714285714285
1902-08-28,4.408480798813597,2.258979591836735
1902-08-29,4.423092393529779,2.2593877551020407
1902-09-02,4.447109026982236,2.259795918367347
1902-09-03,4.464347927474689,2.260204081632653
1902-09-04,4.445986192001784,2.2606122448979593
1902-09-05,4.46068386018348,2.261020408163265
1902-09-06,4.4478300810200855,2.2614285714285716
1902-09-08,4.476943035113254,2.2618367346938775
1902-09-09,4.49376527648035,2.262244897959184
1902-09-10,4.48387867188886,2.2626530612244897
1902-09-11,4.473990950752429,2.263061224489796
1902-09-12,4.429754940454273,2.263469387755102
1902-09-13,4.444882237164857,2.2638775510204083
1902-09-15,4.430748972111979,2.2642857142857142
1902-09-16,4.443333311935399,2.2646938775510206
1902-09-17,4.461433357133949,2.2651020408163265
1902-09-18,4.4846257997671986,2.265510204081633
1902-09-19,4.490004788083605,2.2659183673469387
1902-09-20,4.474597464939148,2.266326530612245
1902-09-22,4.450278603022591,2.266734693877551
1902-09-23,4.362314523306063,2.2671428571428573
1902-09-24,4.348168534407444,2.2675510204081633
1902-09-25,4.3628754690747575,2.2679591836734696
1902-09-26,4.392012621261012,2.2683673469387755
1902-09-27,4.370227046541846,2.268775510204082
1902-09-29,4.213898031632809,2.2691836734693878
1902-09-30,4.363149785022495,2.269591836734694
1902-10-01,4.364184848812926,2.27
1902-10-02,4.3533329914588625,2.2703703703703706
1902-10-03,4.349271456158774,2.2707407407407407
1902-10-04,4.2984973155901836,2.2711111111111113
1902-10-06,4.2349673674788955,2.2714814814814814
1902-10-07,4.20285246044016,2.271851851851852
1902-10-08,4.2263814094509415,2.272222222222222
1902-10-09,4.2737106624184324,2.2725925925925927
1902-10-10,4.245837216213092,2.272962962962963
1902-10-11,4.187780184011951,2.2733333333333334
1902-10-13,4.184115577223784,2.273703703703704
1902-10-14,4.240392888106719,2.274074074074074
1902-10-15,4.2571434092474005,2.2744444444444447
1902-10-16,4.315997687084233,2.274814814814815
1902-10-17,4.356580273450569,2.2751851851851854
1902-10-18,4.342727343970774,2.2755555555555556
1902-10-20,4.34333501560412,2.275925925925926
1902-10-21,4.300543300125169,2.2762962962962963
1902-10-22,4.305826210387709,2.276666666666667
1902-10-23,4.294086067666071,2.2770370370370374
1902-10-24,4.312564930929232,2.2774074074074075
1902-10-25,4.314871413870434,2.277777777777778
1902-10-27,4.278006570253789,2.2781481481481483
1902-10-28,4.277327772839849,2.278518518518519
1902-10-29,4.237891360716408,2.278888888888889
1902-10-30,4.258504585377544,2.2792592592592595
1902-10-31,4.295738090190436,2.2796296296296297
1902-11-01,4.281868563354012,2.2800000000000002
1902-11-03,4.264159305501937,2.2804347826086957
1902-11-05,4.2055293689640605,2.2808695652173916
1902-11-06,4.210396127707808,2.281304347826087
1902-11-07,4.2084430452411965,2.281739130434783
1902-11-08,4.131445070682389,2.2821739130434784
1902-11-10,4.110716076226035,2.2826086956521743
1902-11-11,4.047756466251587,2.2830434782608697
1902-11-12,4.075212109236711,2.283478260869565
1902-11-13,4.076224100838067,2.283913043478261
1902-11-14,4.0029911827283655,2.2843478260869565
1902-11-15,4.059471501192249,2.2847826086956524
1902-11-17,4.081822255368413,2.285217391304348
1902-11-18,4.0499657901998845,2.2856521739130438
1902-11-19,4.083421863312877,2.286086956521739
1902-11-20,4.1074933435241165,2.286521739130435
1902-11-21,4.16872632864899,2.2869565217391306
1902-11-22,4.166335266333343,2.287391304347826
1902-11-24,4.170351315934712,2.287826086956522
1902-11-25,4.128652926349838,2.2882608695652173
1902-11-26,4.094633769928812,2.2886956521739132
1902-11-28,4.142659846405844,2.2891304347826087
1902-11-29,4.133423904639993,2.2895652173913046
1902-12-01,4.169536094023097,2.29
1902-12-02,4.139815342920893,2.2903535353535354
1902-12-03,4.135315481923577,2.2907070707070707
1902-12-04,4.114561692266318,2.291060606060606
1902-12-05,4.108345118564379,2.2914141414141413
1902-12-06,4.104693738804287,2.2917676767676767
1902-12-08,4.125002649292734,2.292121212121212
1902-12-09,4.117072862056952,2.2924747474747473
1902-12-10,4.040658048831398,2.2928282828282827
1902-12-11,3.9886205495968956,2.2931818181818184
1902-12-12,4.017914688321942,2.2935353535353538
1902-12-13,3.98812437645441,2.293888888888889
1902-12-15,3.987876030252168,2.2942424242424244
1902-12-16,4.000906130332729,2.2945959595959597
1902-12-17,4.019509657969155,2.294949494949495
1902-12-18,4.093391575933488,2.2953030303030304
1902-12-19,4.091016297756019,2.2956565656565657
1902-12-20,4.1040696203434495,2.296010101010101
1902-12-22,4.151420440847295,2.2963636363636364
1902-12-23,4.118183872267839,2.2967171717171717
1902-12-24,4.147970402059963,2.297070707070707
1902-12-26,4.1777658067684404,2.2974242424242424
1902-12-27,4.1895551634632975,2.2977777777777777
1902-12-29,4.159306694884669,2.298131313131313
1902-12-30,4.205421462978859,2.2984848484848484
1902-12-31,4.226231690701163,2.298838383838384
1903-01-02,4.237007434392421,2.2991919191919195
1903-01-03,4.234908541966778,2.299545454545455
1903-01-05,4.260712384201224,2.29989898989899
1903-01-06,4.308417998216811,2.3002525252525254
1903-01-07,4.284427557374998,2.3006060606060608
1903-01-08,4.316257548996464,2.300959595959596
1903-01-09,4.322325898806243,2.3013131313131314
1903-01-10,4.309496494568431,2.3016666666666667
1903-01-12,4.291509210278224,2.302020202020202
1903-01-13,4.281250909276523,2.3023737373737374
1903-01-14,4.277435580787631,2.3027272727272727
1903-01-15,4.259868275069781,2.303080808080808
1903-01-16,4.276248442271602,2.3034343434343434
1903-01-17,4.284895566425247,2.3037878787878787
1903-01-19,4.2544270819466545,2.304141414141414
1903-01-20,4.235989367413973,2.3044949494949494
1903-01-21,4.276022129557924,2.304848484848485
1903-01-22,4.264892621331171,2.3052020202020205
1903-01-23,4.231397556005097,2.305555555555556
1903-01-24,4.2314433759957755,2.305909090909091
1903-01-26,4.267621914614585,2.3062626262626265
1903-01-27,4.265950835804876,2.306616161616162
1903-01-28,4.262988254833719,2.306969696969697
1903-01-29,4.272934354530737,2.3073232323232324
1903-01-30,4.245872274173591,2.3076767676767678
1903-01-31,4.255387819837878,2.308030303030303
1903-02-02,4.268983479965988,2.3083838383838384
1903-02-03,4.276125611298928,2.3087373737373738
1903-02-04,4.298340206024644,2.309090909090909
1903-02-05,4.305489328265025,2.3094444444444444
1903-02-06,4.291104380884339,2.3097979797979797
1903-02-07,4.293946501918781,2.310151515151515
1903-02-09,4.321348444204962,2.310505050505051
1903-02-10,4.319024978613612,2.310858585858586
1903-02-11,4.31626956407797,2.3112121212121215
1903-02-13,4.31351288602938,2.311565656565657
1903-02-14,4.304719481903145,2.311919191919192
1903-02-16,4.323951369652481,2.3122727272727275
1903-02-17,4.312569123608475,2.312626262626263
1903-02-18,4.2658128036434855,2.312979797979798
1903-02-19,4.235434792805265,2.3133333333333335
1903-02-20,4.26588599580404,2.313686868686869
1903-02-24,4.254486390539911,2.314040404040404
1903-02-25,4.237903800492258,2.3143939393939394
1903-02-26,4.203616313296581,2.3147474747474748
1903-02-27,4.180111912784106,2.31510101010101
1903-02-28,4.181645715276677,2.3154545454545454
1903-03-02,4.162659490546626,2.3158080808080808
1903-03-03,4.139349548864591,2.316161616161616
1903-03-04,4.153618005026658,2.316515151515152
1903-03-05,4.078889551449422,2.316868686868687
1903-03-06,4.107845297025909,2.3172222222222225
1903-03-07,4.047788305365869,2.317575757575758
1903-03-09,4.065078143984504,2.317929292929293
1903-03-10,4.021427857527303,2.3182828282828285
1903-03-11,4.063358194267321,2.318636363636364
1903-03-12,4.050392947037001,2.318989898989899
1903-03-13,4.055584046363437,2.3193434343434345
1903-03-14,4.063803208865628,2.31969696969697
1903-03-16,4.039589559934585,2.320050505050505
1903-03-17,4.054296205103329,2.3204040404040405
1903-03-18,4.081982298865773,2.320757575757576
1903-03-19,4.112702597878643,2.321111111111111
1903-03-20,4.139535632214032,2.3214646464646465
1903-03-21,4.135220698543458,2.321818181818182
1903-03-23,4.106239122426879,2.3221717171717176
1903-03-24,4.054746179904939,2.322525252525253
1903-03-25,4.027480560542676,2.322878787878788
1903-03-26,4.033973377025201,2.3232323232323235
1903-03-27,3.9828888670242866,2.323585858585859
1903-03-28,3.9902441816918457,2.323939393939394
1903-03-30,3.964691969032522,2.3242929292929295
1903-03-31,4.01058933888894,2.324646464646465
1903-04-01,4.009379859732597,2.325
1903-04-02,3.97308386029212,2.32536231884058
1903-04-03,3.984432690547341,2.3257246376811596
1903-04-04,3.9684879016472427,2.3260869565217392
1903-04-06,3.978105645462254,2.326449275362319
1903-04-07,3.96605607712231,2.3268115942028986
1903-04-08,3.974808879594799,2.3271739130434783
1903-04-09,3.9644895943475627,2.327536231884058
1903-04-13,3.854448559295267,2.3278985507246377
1903-04-14,3.9204279635258175,2.3282608695652174
1903-04-15,3.9166025219312366,2.328623188405797
1903-04-16,3.960486598451397,2.3289855072463768
1903-04-17,3.9905008632458614,2.3293478260869565
1903-04-18,4.0027350548067115,2.329710144927536
1903-04-20,4.0275557289719215,2.330072463768116
1903-04-21,4.045873167500307,2.3304347826086955
1903-04-23,4.029040427783299,2.330797101449275
1903-04-24,4.029132002116451,2.331159420289855
1903-04-25,4.014897193871032,2.3315217391304346
1903-04-27,3.985896501681891,2.3318840579710143
1903-04-28,3.9877189674452174,2.332246376811594
1903-04-29,4.0173370664669505,2.3326086956521737
1903-04-30,3.994840495409502,2.3329710144927533
1903-05-01,4.015342130970244,2.333333333333333
1903-05-02,4.015863437102905,2.3336666666666663
1903-05-04,4.054188141381165,2.3339999999999996
1903-05-05,4.048195761723336,2.334333333333333
1903-05-06,4.050025257050795,2.3346666666666662
1903-05-07,4.025773821526583,2.335
1903-05-08,4.025861698418002,2.3353333333333333
1903-05-09,4.005079107596879,2.3356666666666666
1903-05-11,4.019514728655222,2.336
1903-05-12,4.011773258131109,2.336333333333333
1903-05-13,4.008379412576823,2.3366666666666664
1903-05-14,3.981927830520413,2.3369999999999997
1903-05-15,3.9650413847461086,2.337333333333333
1903-05-16,3.9538073462776033,2.337666666666667
1903-05-18,3.916022899338825,2.338
1903-05-19,3.9291538276089675,2.3383333333333334
1903-05-20,3.8756848358382543,2.3386666666666667
1903-05-21,3.9123237331677045,2.339
1903-05-22,3.9319907051226437,2.3393333333333333
1903-05-23,3.864565434052863,2.3396666666666666
1903-05-25,3.8162863014144826,2.34
1903-05-26,3.8668758649200448,2.3403333333333336
1903-05-27,3.857793457370688,2.340666666666667
1903-05-28,3.826923118568132,2.341
1903-05-29,3.8117322565896363,2.3413333333333335
1903-06-01,3.789574384715491,2.341666666666667
1903-06-02,3.8179731844706644,2.3419871794871794
1903-06-03,3.819786830818237,2.3423076923076924
1903-06-04,3.760997364799246,2.342628205128205
1903-06-05,3.749722378256382,2.342948717948718
1903-06-06,3.7493471381812435,2.3432692307692307
1903-06-08,3.7132054135669494,2.3435897435897437
1903-06-09,3.677926355024233,2.3439102564102563
1903-06-10,3.640020279922421,2.3442307692307693
1903-06-11,3.7408627777539154,2.344551282051282
1903-06-12,3.805510230643186,2.344871794871795
1903-06-13,3.7907384903097623,2.3451923076923076
1903-06-15,3.726636073523891,2.3455128205128206
1903-06-16,3.7437198250874557,2.345833333333333
1903-06-17,3.733300036661713,2.346153846153846
1903-06-18,3.7110866347792877,2.346474358974359
1903-06-19,3.7386571456374367,2.3467948717948715
1903-06-20,3.7277957057167064,2.3471153846153845
1903-06-22,3.705572558125525,2.347435897435897
1903-06-23,3.7349007885675674,2.34775641025641
1903-06-24,3.725345151611468,2.3480769230769227
1903-06-25,3.7157867674598966,2.3483974358974358
1903-06-26,3.7101596861445914,2.3487179487179484
1903-06-27,3.7329464798935486,2.3490384615384614
1903-06-29,3.795963202665541,2.349358974358974
1903-06-30,3.8025880261029252,2.349679487179487
1903-07-01,3.80829163652865,2.3499999999999996
1903-07-02,3.7671922811664014,2.3503205128205127
1903-07-03,3.774202380197262,2.3506410256410253
1903-07-06,3.7729003882104473,2.3509615384615383
1903-07-07,3.7702843668784163,2.351282051282051
1903-07-08,3.776424005663852,2.351602564102564
1903-07-09,3.7238812158012773,2.3519230769230766
1903-07-10,3.683140572144531,2.3522435897435896
1903-07-11,3.645447785075849,2.352564102564102
1903-07-13,3.6506863976986543,2.3528846153846152
1903-07-14,3.5857893451180103,2.353205128205128
1903-07-15,3.555938468428896,2.353525641025641
1903-07-16,3.570369279519716,2.3538461538461535
1903-07-17,3.620777997240095,2.3541666666666665
1903-07-18,3.592230438649455,2.3544871794871796
1903-07-20,3.5377752016190347,2.354807692307692
1903-07-21,3.5087549327194454,2.355128205128205
1903-07-22,3.5416324175646614,2.355448717948718
1903-07-23,3.4985450187620675,2.355769230769231
1903-07-24,3.4686157657939907,2.3560897435897434
1903-07-25,3.418460027785494,2.3564102564102565
1903-07-27,3.491341351402165,2.356730769230769
1903-07-28,3.5176581348592393,2.357051282051282
1903-07-29,3.5079312070892446,2.3573717948717947
1903-07-30,3.496000482487419,2.3576923076923078
1903-07-31,3.4911026856971823,2.3580128205128204
1903-08-01,3.4879765029879315,2.3583333333333334
1903-08-03,3.4725276571173693,2.358653846153846
1903-08-04,3.394138569747912,2.358974358974359
1903-08-05,3.3214535286660047,2.3592948717948716
1903-08-06,3.383018757590619,2.3596153846153847
1903-08-07,3.35962595614331,2.3599358974358973
1903-08-08,3.278986630120293,2.3602564102564103
1903-08-10,3.320310808609043,2.360576923076923
1903-08-11,3.3515148524232936,2.360897435897436
1903-08-12,3.437343556885084,2.3612179487179485
1903-08-13,3.4954388860185266,2.3615384615384616
1903-08-14,3.578218668674677,2.361858974358974
1903-08-15,3.573334860248622,2.3621794871794872
1903-08-17,3.6063472164503114,2.3625
1903-08-18,3.60895759360407,2.3628205128205124
1903-08-19,3.5194494131678544,2.3631410256410255
1903-08-20,3.525136240085349,2.363461538461538
1903-08-21,3.5198028096722784,2.363782051282051
1903-08-22,3.514027265807682,2.3641025641025637
1903-08-24,3.510013995668182,2.3644230769230767
1903-08-25,3.5496600550367683,2.3647435897435893
1903-08-26,3.547414286538805,2.3650641025641024
1903-08-27,3.5389924716358263,2.365384615384615
1903-08-28,3.563214498923514,2.365705128205128
1903-08-29,3.570234845935422,2.3660256410256406
1903-08-31,3.584757949248428,2.3663461538461537
1903-09-01,3.5612208894511133,2.3666666666666663
1903-09-02,3.5650432495809294,2.3670138888888883
1903-09-03,3.5339971723003325,2.367361111111111
1903-09-04,3.56077189604818,2.367708333333333
1903-09-08,3.5350176468147825,2.3680555555555554
1903-09-09,3.5388391018914938,2.3684027777777774
1903-09-10,3.5227926909775658,2.3687499999999995
1903-09-11,3.53102943321956,2.369097222222222
1903-09-12,3.5140964824591108,2.369444444444444
1903-09-14,3.4587383181543925,2.369791666666666
1903-09-15,3.4696216829673925,2.3701388888888886
1903-09-16,3.450470858258134,2.3704861111111106
1903-09-17,3.437059321664052,2.3708333333333327
1903-09-18,3.412159299904019,2.371180555555555
1903-09-19,3.396975288509712,2.3715277777777772
1903-09-21,3.399462990569925,2.3718749999999997
1903-09-22,3.3935551609661276,2.372222222222222
1903-09-23,3.3549437266588904,2.372569444444444
1903-09-24,3.2937855468380426,2.3729166666666663
1903-09-25,3.3135035587437924,2.3732638888888884
1903-09-26,3.2664770855082073,2.373611111111111
1903-09-28,3.201317820582115,2.373958333333333
1903-09-29,3.296191526715546,2.374305555555555
1903-09-30,3.239866959322237,2.3746527777777775
1903-10-01,3.3083358083146135,2.3749999999999996
1903-10-02,3.355166057872349,2.375333333333333
1903-10-03,3.3330052819219893,2.375666666666666
1903-10-05,3.3037529229933957,2.3759999999999994
1903-10-06,3.3023707271633556,2.3763333333333327
1903-10-07,3.3071860082740816,2.376666666666666
1903-10-08,3.251333353301575,2.377
1903-10-09,3.251265168196394,2.377333333333333
1903-10-10,3.233030865520372,2.3776666666666664
1903-10-12,3.2094689522478563,2.3779999999999997
1903-10-13,3.2027400713416863,2.378333333333333
1903-10-14,3.1827054223322677,2.3786666666666663
1903-10-15,3.1914894619618033,2.3789999999999996
1903-10-16,3.286342215701452,2.379333333333333
1903-10-17,3.2991498424799763,2.379666666666666
1903-10-19,3.2112094481151754,2.38
1903-10-20,3.2834957912667586,2.380333333333333
1903-10-21,3.3043050396580775,2.3806666666666665
1903-10-22,3.301138618547289,2.381
1903-10-23,3.2850856058774016,2.381333333333333
1903-10-24,3.2859118987668685,2.3816666666666664
1903-10-26,3.335636054458156,2.3819999999999997
1903-10-27,3.3493692969618536,2.382333333333333
1903-10-28,3.3470985202747787,2.3826666666666663
1903-10-29,3.330591060714022,2.3829999999999996
1903-10-30,3.3256442289712878,2.383333333333333
1903-10-31,3.3358274466188047,2.3836666666666666
1903-11-02,3.3536975695596976,2.384
1903-11-04,3.329273356720039,2.384333333333333
1903-11-05,3.272777680542609,2.3846666666666665
1903-11-06,3.2884190331413925,2.385
1903-11-07,3.2969377766015753,2.385333333333333
1903-11-09,3.2707074338491555,2.3856666666666664
1903-11-10,3.2801170255143806,2.3859999999999997
1903-11-11,3.250310695821161,2.386333333333333
1903-11-12,3.228072487937442,2.3866666666666667
1903-11-13,3.2633363668335624,2.387
1903-11-14,3.2495648542700706,2.3873333333333333
1903-11-16,3.269234563177678,2.3876666666666666
1903-11-17,3.277313915960361,2.388
1903-11-18,3.3197434264794907,2.388333333333333
1903-11-19,3.3505862615816966,2.3886666666666665
1903-11-20,3.3336937065577166,2.389
1903-11-21,3.320366361106032,2.389333333333333
1903-11-23,3.3440815086345705,2.3896666666666664
1903-11-24,3.315126874437244,2.3899999999999997
